,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Total_Usage_Time,Entertainment_Index,Spend_Ratio,Age_Group,Usage per App,Data Usage per Hour,Call Duration per Day (hrs)
15629,21,Female,Pune,Samsung,iOS,1.6,8.5,182.2,85,0.5,181,7.7,0.4,1936,Entertainment,10.200000000000001,2.8666666666666667,0.09344346928239546,Young Adult,0.018823529411764708,0.17708333333333334,3.0366666666666666
15630,34,Female,Jaipur,Nokia,iOS,8.2,4.7,120.6,144,1.8,6245,3.9,0.7,766,Social Media,14.6,2.1333333333333333,8.142112125162972,Adult,0.056944444444444436,0.01910569105691057,2.01
15631,32,Other,Ahmedabad,Motorola,Android,11.0,43.9,125.6,15,2.2,5989,6.2,3.4,703,Education,22.799999999999997,3.9333333333333336,8.507102272727273,Adult,0.7333333333333333,0.13303030303030303,2.0933333333333333
15632,21,Other,Ahmedabad,Samsung,Android,6.5,5.8,218.6,22,1.1,8930,2.3,4.6,481,Social Media,14.499999999999998,2.6666666666666665,18.526970954356848,Young Adult,0.29545454545454547,0.029743589743589743,3.643333333333333
15633,47,Female,Delhi,OnePlus,Android,11.9,29.7,129.5,165,0.8,5849,5.8,3.9,937,Social Media,22.4,3.5,6.235607675906183,Middle Aged,0.07212121212121213,0.08319327731092437,2.158333333333333
15634,27,Male,Hyderabad,Oppo,iOS,3.2,23.4,122.0,89,4.8,3439,7.7,0.5,1657,Education,16.2,4.333333333333333,2.074185765983112,Young Adult,0.035955056179775284,0.24375,2.033333333333333
15635,33,Male,Jaipur,Apple,iOS,8.6,44.6,17.3,30,5.6,2638,1.2,4.5,1397,Social Media,19.9,3.766666666666667,1.8869814020028612,Adult,0.2866666666666667,0.17286821705426358,0.28833333333333333
15636,16,Other,Bangalore,Nokia,iOS,11.9,10.4,110.5,41,5.2,4597,5.6,0.6,628,Social Media,23.300000000000004,3.7999999999999994,7.3084260731319555,Teen,0.2902439024390244,0.029131652661064426,1.8416666666666666
15637,27,Other,Bangalore,Google Pixel,Android,1.4,37.1,89.6,185,1.8,9611,7.5,3.3,1523,Social Media,14.0,4.2,6.306430446194225,Young Adult,0.0075675675675675675,0.8833333333333334,1.4933333333333332
15638,37,Other,Delhi,Realme,iOS,3.0,33.4,80.6,200,3.3,2132,3.0,0.6,1562,Education,9.9,2.3000000000000003,1.364043506078055,Adult,0.015,0.3711111111111111,1.3433333333333333
15639,56,Female,Lucknow,Realme,Android,11.2,29.4,201.3,93,4.3,6293,0.6,1.6,1660,Gaming,17.700000000000003,2.1666666666666665,3.7886815171583383,Middle Aged,0.12043010752688171,0.0875,3.355
15640,59,Male,Delhi,Apple,Android,10.3,36.1,278.3,162,3.4,1704,7.8,0.5,910,Education,22.0,3.9000000000000004,1.8704720087815587,Middle Aged,0.06358024691358025,0.1168284789644013,4.638333333333334
15641,39,Male,Kolkata,Apple,iOS,10.3,11.9,15.2,163,1.0,4683,4.7,0.3,462,Social Media,16.3,2.0,10.114470842332613,Adult,0.06319018404907976,0.038511326860841424,0.2533333333333333
15642,48,Other,Kolkata,Xiaomi,iOS,2.8,6.6,174.2,149,2.7,6208,5.6,3.1,1901,Social Media,14.2,3.7999999999999994,3.263932702418507,Middle Aged,0.01879194630872483,0.07857142857142857,2.9033333333333333
15643,46,Female,Hyderabad,Motorola,Android,10.7,22.0,31.0,38,1.6,5194,1.5,1.6,197,Education,15.399999999999999,1.5666666666666667,26.232323232323232,Middle Aged,0.28157894736842104,0.06853582554517133,0.5166666666666667
15644,46,Male,Lucknow,Xiaomi,Android,11.5,24.5,176.2,124,1.6,2831,5.3,3.8,1149,Education,22.2,3.5666666666666664,2.4617391304347827,Middle Aged,0.09274193548387097,0.07101449275362319,2.9366666666666665
15645,54,Other,Kolkata,OnePlus,Android,11.2,49.3,126.7,28,0.9,6293,2.7,1.4,1573,Work,16.2,1.6666666666666667,3.9980940279542567,Middle Aged,0.39999999999999997,0.14672619047619045,2.111666666666667
15646,48,Other,Jaipur,Apple,iOS,2.3,19.2,185.2,161,3.9,2954,6.0,0.1,393,Gaming,12.299999999999999,3.3333333333333335,7.49746192893401,Middle Aged,0.014285714285714285,0.2782608695652174,3.0866666666666664
15647,59,Other,Mumbai,Realme,iOS,9.0,40.4,42.4,111,1.7,6083,6.2,4.3,1387,Work,21.2,4.066666666666666,4.382564841498559,Middle Aged,0.08108108108108109,0.1496296296296296,0.7066666666666667
15648,38,Female,Delhi,Motorola,Android,5.4,2.4,194.7,182,2.2,7276,3.8,3.8,1115,Social Media,15.2,3.266666666666667,6.519713261648746,Adult,0.029670329670329672,0.014814814814814814,3.2449999999999997
15649,34,Female,Pune,Samsung,Android,9.8,40.7,170.4,112,2.4,2891,1.9,2.9,1385,Education,17.0,2.4,2.085858585858586,Adult,0.08750000000000001,0.13843537414965987,2.8400000000000003
15650,35,Female,Bangalore,Motorola,iOS,7.1,34.9,204.8,123,4.8,2756,5.6,4.7,1103,Work,22.2,5.033333333333334,2.496376811594203,Adult,0.05772357723577236,0.16384976525821596,3.4133333333333336
15651,32,Female,Ahmedabad,Nokia,iOS,5.5,33.1,265.3,62,2.6,9691,3.3,2.6,645,Work,13.999999999999998,2.8333333333333335,15.0015479876161,Adult,0.08870967741935484,0.20060606060606062,4.421666666666667
15652,60,Female,Hyderabad,Xiaomi,iOS,4.0,17.7,173.0,116,2.0,5678,4.0,0.7,1999,Gaming,10.7,2.2333333333333334,2.839,Middle Aged,0.034482758620689655,0.1475,2.8833333333333333
15653,40,Male,Jaipur,Nokia,iOS,6.0,4.9,13.7,143,4.7,6929,7.2,0.2,865,Entertainment,18.099999999999998,4.033333333333334,8.001154734411086,Adult,0.04195804195804196,0.027222222222222224,0.22833333333333333
15654,34,Female,Lucknow,Apple,Android,7.2,34.4,77.5,80,3.9,4028,0.7,1.3,1801,Social Media,13.1,1.9666666666666668,2.235294117647059,Adult,0.09,0.15925925925925924,1.2916666666666667
15655,55,Other,Ahmedabad,OnePlus,Android,4.2,49.5,16.4,149,5.8,2431,7.7,4.2,1671,Entertainment,21.9,5.8999999999999995,1.4539473684210527,Middle Aged,0.028187919463087248,0.39285714285714285,0.2733333333333333
15656,35,Female,Lucknow,Apple,iOS,10.1,9.5,270.4,132,3.5,6752,6.3,4.8,274,Social Media,24.7,4.866666666666666,24.55272727272727,Adult,0.07651515151515151,0.03135313531353135,4.506666666666666
15657,57,Other,Hyderabad,Motorola,iOS,5.6,31.6,255.1,46,4.3,6847,3.7,0.6,743,Gaming,14.199999999999998,2.8666666666666667,9.202956989247312,Middle Aged,0.1217391304347826,0.1880952380952381,4.251666666666667
15658,37,Female,Chennai,Xiaomi,Android,4.9,49.1,24.4,169,2.0,7138,1.3,4.3,1577,Gaming,12.5,2.533333333333333,4.523447401774398,Adult,0.02899408284023669,0.3340136054421769,0.4066666666666666
15659,16,Other,Mumbai,Nokia,Android,8.1,49.0,7.7,56,3.7,2724,3.1,3.0,1213,Social Media,17.9,3.266666666666667,2.243822075782537,Teen,0.14464285714285713,0.20164609053497942,0.12833333333333333
15660,29,Male,Jaipur,OnePlus,Android,3.8,5.4,96.8,94,4.9,5612,6.3,5.0,528,Education,20.0,5.400000000000001,10.608695652173912,Young Adult,0.04042553191489361,0.04736842105263158,1.6133333333333333
15661,52,Female,Jaipur,Vivo,Android,6.3,7.2,17.7,106,3.4,5524,1.9,1.1,133,Education,12.7,2.1333333333333333,41.223880597014926,Middle Aged,0.059433962264150944,0.0380952380952381,0.295
15662,48,Male,Hyderabad,OnePlus,iOS,10.6,30.4,265.3,165,5.8,1729,5.7,3.7,675,Entertainment,25.799999999999997,5.066666666666666,2.5576923076923075,Middle Aged,0.06424242424242424,0.09559748427672955,4.421666666666667
15663,23,Other,Mumbai,Apple,Android,4.1,8.4,296.9,25,4.1,8405,2.3,1.3,416,Entertainment,11.8,2.5666666666666664,20.155875299760194,Young Adult,0.16399999999999998,0.06829268292682927,4.948333333333333
15664,60,Male,Hyderabad,Vivo,Android,1.6,15.8,273.2,17,1.3,9403,7.8,1.0,1678,Gaming,11.7,3.366666666666667,5.600357355568791,Middle Aged,0.09411764705882353,0.32916666666666666,4.553333333333333
15665,24,Female,Pune,Oppo,Android,7.9,11.3,23.7,100,4.5,6324,2.1,2.8,173,Work,17.3,3.1333333333333333,36.3448275862069,Young Adult,0.079,0.04767932489451477,0.39499999999999996
15666,45,Other,Mumbai,Apple,Android,4.0,29.2,146.1,168,0.6,4261,5.8,3.8,1581,Gaming,14.2,3.4,2.6934260429835652,Adult,0.023809523809523808,0.24333333333333332,2.435
15667,18,Female,Mumbai,Samsung,iOS,2.9,27.0,271.9,70,1.5,9575,6.9,3.3,1570,Work,14.600000000000001,3.9,6.09484404837683,Teen,0.041428571428571426,0.3103448275862069,4.531666666666666
15668,48,Male,Bangalore,Samsung,iOS,11.5,35.3,263.7,39,0.7,1329,3.5,4.3,308,Entertainment,20.0,2.8333333333333335,4.300970873786408,Middle Aged,0.2948717948717949,0.10231884057971014,4.395
15669,25,Male,Kolkata,Apple,iOS,5.4,26.6,75.5,95,4.1,9836,5.2,2.4,872,Entertainment,17.099999999999998,3.9,11.266895761741123,Young Adult,0.056842105263157895,0.16419753086419753,1.2583333333333333
15670,30,Male,Chennai,Apple,iOS,12.0,18.1,290.9,143,1.4,2096,6.6,1.4,633,Work,21.4,3.1333333333333333,3.305993690851735,Young Adult,0.08391608391608392,0.05027777777777778,4.848333333333333
15671,25,Other,Pune,Vivo,iOS,9.2,3.9,120.8,139,5.7,1745,1.5,1.7,1754,Social Media,18.099999999999998,2.966666666666667,0.9943019943019943,Young Adult,0.06618705035971223,0.014130434782608696,2.013333333333333
15672,22,Female,Kolkata,Vivo,Android,8.8,44.0,147.9,176,4.2,3629,6.1,0.6,865,Entertainment,19.700000000000003,3.633333333333333,4.190531177829099,Young Adult,0.05,0.16666666666666666,2.4650000000000003
15673,36,Other,Mumbai,OnePlus,iOS,4.5,34.6,169.5,81,2.7,7144,6.4,4.8,1522,Entertainment,18.400000000000002,4.633333333333333,4.690741956664478,Adult,0.05555555555555555,0.2562962962962963,2.825
15674,54,Male,Bangalore,Google Pixel,Android,1.6,33.1,168.9,43,1.2,7148,6.0,3.0,1804,Work,11.8,3.4,3.9601108033241,Middle Aged,0.037209302325581395,0.6895833333333333,2.815
15675,25,Male,Bangalore,Motorola,iOS,11.0,35.5,69.7,129,4.0,4009,1.1,2.6,353,Education,18.700000000000003,2.566666666666667,11.324858757062147,Young Adult,0.08527131782945736,0.10757575757575757,1.1616666666666666
15676,21,Other,Hyderabad,Apple,iOS,4.7,16.2,263.5,157,1.0,2722,0.9,3.2,418,Education,9.8,1.7000000000000002,6.4964200477326965,Young Adult,0.029936305732484077,0.1148936170212766,4.391666666666667
15677,44,Female,Jaipur,Xiaomi,Android,8.1,34.4,163.8,178,3.7,4886,3.0,1.2,1168,Education,16.0,2.6333333333333333,4.179640718562874,Adult,0.045505617977528084,0.14156378600823044,2.73
15678,50,Other,Kolkata,Vivo,iOS,5.8,20.4,60.1,82,4.2,1504,2.4,2.7,1789,Gaming,15.100000000000001,3.1,0.8402234636871508,Middle Aged,0.07073170731707316,0.11724137931034483,1.0016666666666667
15679,43,Male,Ahmedabad,Apple,Android,8.4,35.4,39.6,184,1.7,3854,7.3,0.7,583,Entertainment,18.099999999999998,3.233333333333333,6.5993150684931505,Adult,0.04565217391304348,0.14047619047619048,0.66
15680,37,Female,Mumbai,Apple,Android,5.0,43.8,268.1,13,3.4,1813,5.4,4.1,1426,Entertainment,17.9,4.3,1.2704975473020321,Adult,0.38461538461538464,0.292,4.468333333333334
15681,30,Male,Jaipur,Vivo,Android,1.2,5.9,166.0,41,2.6,9134,1.9,2.6,1343,Gaming,8.299999999999999,2.3666666666666667,6.7961309523809526,Young Adult,0.029268292682926828,0.1638888888888889,2.7666666666666666
15682,30,Male,Chennai,Xiaomi,Android,11.3,32.9,122.4,94,1.7,4830,6.1,0.5,949,Entertainment,19.6,2.766666666666666,5.08421052631579,Young Adult,0.12021276595744682,0.09705014749262536,2.04
15683,37,Other,Delhi,Realme,Android,8.9,40.6,203.6,196,5.7,7245,5.1,4.4,412,Work,24.1,5.066666666666666,17.54237288135593,Adult,0.045408163265306126,0.15205992509363297,3.393333333333333
15684,27,Male,Hyderabad,Samsung,Android,7.0,35.8,118.1,174,1.8,516,6.2,2.4,1626,Entertainment,17.4,3.466666666666667,0.3171481253841426,Young Adult,0.040229885057471264,0.17047619047619048,1.9683333333333333
15685,15,Female,Bangalore,OnePlus,Android,3.7,32.8,43.0,200,5.7,249,3.2,2.0,986,Gaming,14.600000000000001,3.6333333333333333,0.25227963525835867,Teen,0.018500000000000003,0.2954954954954955,0.7166666666666667
15686,48,Female,Delhi,Xiaomi,Android,7.3,26.3,292.5,110,3.8,4092,5.4,0.3,365,Social Media,16.8,3.1666666666666665,11.180327868852459,Middle Aged,0.06636363636363636,0.12009132420091324,4.875
15687,49,Male,Mumbai,Nokia,iOS,3.6,20.4,42.3,151,3.8,8043,6.1,1.3,361,Gaming,14.8,3.733333333333333,22.218232044198896,Middle Aged,0.02384105960264901,0.18888888888888888,0.705
15688,35,Male,Pune,Oppo,iOS,5.2,21.2,241.8,67,3.4,5848,7.5,4.8,1211,Education,20.900000000000002,5.233333333333333,4.8250825082508255,Adult,0.07761194029850746,0.1358974358974359,4.03
15689,40,Male,Pune,Samsung,Android,8.2,23.9,171.8,74,2.2,4306,2.8,0.3,1129,Education,13.5,1.7666666666666666,3.8106194690265487,Adult,0.1108108108108108,0.09715447154471546,2.8633333333333337
15690,35,Other,Kolkata,Xiaomi,iOS,6.1,44.8,71.3,57,5.2,8817,0.5,2.2,215,Work,14.0,2.6333333333333333,40.81944444444444,Adult,0.10701754385964912,0.24480874316939888,1.1883333333333332
15691,38,Other,Kolkata,OnePlus,iOS,10.6,48.6,191.8,180,2.6,1879,1.1,1.4,1430,Social Media,15.7,1.7,1.313067784765898,Adult,0.058888888888888886,0.15283018867924528,3.1966666666666668
15692,53,Female,Mumbai,Vivo,Android,5.7,12.5,176.4,97,3.3,447,5.4,1.7,1790,Education,16.1,3.466666666666667,0.24958123953098826,Middle Aged,0.058762886597938144,0.07309941520467836,2.94
15693,59,Other,Hyderabad,Vivo,iOS,2.6,41.3,219.1,178,5.1,3713,4.9,4.2,934,Entertainment,16.8,4.733333333333333,3.9711229946524065,Middle Aged,0.014606741573033709,0.5294871794871795,3.6516666666666664
15694,16,Female,Lucknow,Vivo,iOS,6.4,45.1,211.5,108,4.6,5974,3.4,1.8,1737,Work,16.2,3.266666666666667,3.4372842347525894,Teen,0.05925925925925926,0.23489583333333333,3.525
15695,41,Male,Kolkata,Apple,Android,11.7,6.4,212.4,25,4.7,9750,1.0,2.2,483,Education,19.599999999999998,2.6333333333333333,20.144628099173552,Adult,0.46799999999999997,0.018233618233618236,3.54
15696,30,Other,Mumbai,Realme,Android,10.1,8.3,164.4,199,2.9,7338,4.4,1.5,1604,Education,18.9,2.9333333333333336,4.57196261682243,Young Adult,0.0507537688442211,0.027392739273927394,2.74
15697,15,Male,Pune,Apple,iOS,10.4,32.7,152.4,139,2.3,7478,6.8,0.6,1736,Education,20.1,3.233333333333333,4.305123776626368,Teen,0.0748201438848921,0.10480769230769231,2.54
15698,58,Other,Mumbai,Xiaomi,iOS,2.6,47.0,5.7,173,5.5,5612,6.2,2.4,564,Entertainment,16.7,4.7,9.932743362831859,Middle Aged,0.015028901734104047,0.6025641025641025,0.095
15699,43,Male,Kolkata,Apple,iOS,10.8,29.6,251.8,48,2.1,3320,6.4,0.5,1545,Work,19.8,3.0,2.147477360931436,Adult,0.225,0.09135802469135802,4.196666666666667
15700,28,Female,Kolkata,Xiaomi,Android,2.4,44.7,15.0,10,4.5,3460,0.8,0.2,163,Social Media,7.9,1.8333333333333333,21.097560975609756,Young Adult,0.24,0.6208333333333333,0.25
15701,47,Female,Ahmedabad,Oppo,iOS,1.5,44.0,83.7,19,4.1,8312,7.9,5.0,970,Work,18.5,5.666666666666667,8.560247167868177,Middle Aged,0.07894736842105263,0.9777777777777777,1.395
15702,46,Other,Ahmedabad,Realme,Android,7.7,46.3,186.6,116,0.6,2573,6.0,2.7,115,Gaming,17.0,3.0999999999999996,22.18103448275862,Middle Aged,0.0663793103448276,0.2004329004329004,3.11
15703,19,Female,Mumbai,Motorola,Android,4.9,3.7,257.8,17,1.3,2685,7.3,1.8,777,Social Media,15.3,3.466666666666667,3.4511568123393315,Young Adult,0.2882352941176471,0.025170068027210887,4.296666666666667
15704,20,Female,Lucknow,Xiaomi,iOS,4.1,21.0,5.4,177,5.8,7080,3.9,3.8,832,Education,17.599999999999998,4.5,8.499399759903962,Young Adult,0.0231638418079096,0.17073170731707318,0.09000000000000001
15705,52,Female,Pune,Realme,Android,11.6,36.1,58.8,40,0.5,8191,6.1,4.1,1301,Education,22.299999999999997,3.5666666666666664,6.2910906298003075,Middle Aged,0.29,0.10373563218390805,0.98
15706,50,Male,Mumbai,Nokia,iOS,4.8,28.4,221.2,46,5.5,2568,7.3,0.7,1133,Work,18.3,4.5,2.2645502645502646,Middle Aged,0.10434782608695652,0.19722222222222222,3.6866666666666665
15707,58,Male,Hyderabad,OnePlus,Android,7.3,20.7,156.7,65,1.1,5931,3.2,3.9,653,Entertainment,15.500000000000002,2.733333333333333,9.068807339449542,Middle Aged,0.1123076923076923,0.09452054794520548,2.6116666666666664
15708,32,Male,Delhi,Xiaomi,Android,2.8,28.5,123.0,17,1.7,3412,0.6,4.5,746,Entertainment,9.6,2.2666666666666666,4.56760374832664,Adult,0.16470588235294117,0.3392857142857143,2.05
15709,58,Other,Lucknow,Nokia,iOS,8.4,4.8,149.2,16,5.0,3125,4.2,4.6,146,Work,22.200000000000003,4.6000000000000005,21.258503401360546,Middle Aged,0.525,0.019047619047619046,2.4866666666666664
15710,48,Female,Kolkata,Xiaomi,iOS,9.9,49.7,8.7,159,4.6,2854,4.7,3.0,627,Gaming,22.2,4.1000000000000005,4.544585987261146,Middle Aged,0.062264150943396226,0.16734006734006734,0.145
15711,20,Female,Bangalore,OnePlus,iOS,11.2,21.4,25.3,164,0.6,9380,3.9,4.6,1355,Gaming,20.299999999999997,3.033333333333333,6.9174041297935105,Young Adult,0.06829268292682926,0.06369047619047619,0.4216666666666667
15712,50,Male,Hyderabad,Motorola,Android,8.0,18.1,215.7,189,5.1,9551,4.0,2.7,1348,Gaming,19.8,3.9333333333333336,7.0800593031875465,Middle Aged,0.042328042328042326,0.07541666666666667,3.5949999999999998
15713,40,Male,Jaipur,Realme,Android,5.7,34.5,160.2,69,4.0,1598,3.6,1.9,1226,Entertainment,15.2,3.1666666666666665,1.302363488182559,Adult,0.08260869565217392,0.20175438596491227,2.67
15714,40,Female,Hyderabad,OnePlus,Android,11.7,23.3,268.9,126,3.6,9857,1.5,2.1,653,Social Media,18.9,2.4,15.071865443425077,Adult,0.09285714285714285,0.06638176638176638,4.4816666666666665
15715,54,Male,Ahmedabad,Samsung,Android,5.8,20.4,46.5,141,1.5,8041,4.6,0.9,1893,Education,12.799999999999999,2.3333333333333335,4.245512143611404,Middle Aged,0.04113475177304964,0.11724137931034483,0.775
15716,55,Female,Lucknow,Motorola,iOS,8.8,33.3,81.3,177,1.3,2983,3.1,4.5,734,Work,17.700000000000003,2.966666666666667,4.058503401360544,Middle Aged,0.04971751412429379,0.12613636363636363,1.355
15717,18,Male,Lucknow,Google Pixel,Android,5.8,35.0,90.0,155,1.4,4841,7.9,1.5,939,Social Media,16.6,3.6,5.15,Teen,0.03741935483870967,0.20114942528735633,1.5
15718,48,Other,Pune,Xiaomi,iOS,1.6,33.2,11.8,102,0.6,5319,3.0,0.6,1315,Social Media,5.8,1.4000000000000001,4.041793313069909,Middle Aged,0.01568627450980392,0.6916666666666668,0.19666666666666668
15719,21,Female,Hyderabad,OnePlus,iOS,3.7,10.6,275.0,184,4.8,2657,6.7,0.4,121,Work,15.6,3.966666666666667,21.778688524590162,Young Adult,0.020108695652173915,0.09549549549549549,4.583333333333333
15720,20,Male,Ahmedabad,Nokia,iOS,11.9,37.7,142.0,10,2.6,1922,3.2,0.9,1207,Entertainment,18.599999999999998,2.233333333333334,1.5910596026490067,Young Adult,1.19,0.10560224089635856,2.3666666666666667
15721,56,Other,Hyderabad,Realme,Android,10.2,9.2,84.8,68,3.3,2432,5.6,4.9,921,Social Media,24.0,4.6000000000000005,2.6377440347071586,Middle Aged,0.15,0.03006535947712418,1.4133333333333333
15722,34,Male,Delhi,Apple,iOS,5.9,7.5,285.0,155,0.9,8971,0.7,4.6,694,Entertainment,12.100000000000001,2.066666666666667,12.907913669064747,Adult,0.038064516129032264,0.0423728813559322,4.75
15723,40,Other,Jaipur,Motorola,Android,8.2,42.8,80.4,132,1.4,6631,6.0,0.1,1330,Gaming,15.7,2.5,4.981968444778362,Adult,0.06212121212121212,0.17398373983739837,1.34
15724,30,Male,Mumbai,Nokia,Android,11.3,6.3,162.3,177,3.7,5960,7.0,3.8,329,Entertainment,25.8,4.833333333333333,18.060606060606062,Young Adult,0.06384180790960452,0.018584070796460177,2.705
15725,52,Male,Delhi,Xiaomi,iOS,6.3,29.1,118.3,188,0.9,7437,2.9,2.7,400,Entertainment,12.8,2.1666666666666665,18.546134663341647,Middle Aged,0.03351063829787234,0.15396825396825398,1.9716666666666667
15726,39,Male,Delhi,Motorola,Android,5.7,6.1,46.2,90,3.1,7611,3.2,0.4,438,Education,12.4,2.2333333333333334,17.337129840546698,Adult,0.06333333333333334,0.035672514619883036,0.77
15727,43,Female,Delhi,Vivo,iOS,4.0,2.1,229.8,18,5.4,4275,1.3,0.6,147,Education,11.3,2.4333333333333336,28.885135135135137,Adult,0.2222222222222222,0.0175,3.83
15728,55,Other,Ahmedabad,Realme,Android,2.5,8.4,56.1,162,1.0,2808,6.1,2.6,1791,Education,12.2,3.233333333333333,1.5669642857142858,Middle Aged,0.015432098765432098,0.112,0.935
15729,40,Male,Bangalore,Apple,Android,10.0,26.9,79.4,97,5.6,8443,5.7,1.6,999,Social Media,22.900000000000002,4.3,8.443,Adult,0.10309278350515463,0.08966666666666666,1.3233333333333335
15730,49,Female,Mumbai,Motorola,iOS,3.7,41.5,168.1,158,2.2,5799,1.3,0.8,1399,Gaming,8.0,1.4333333333333336,4.142142857142857,Middle Aged,0.02341772151898734,0.3738738738738739,2.8016666666666667
15731,19,Other,Lucknow,Apple,iOS,11.4,38.8,150.0,164,2.7,8410,5.6,4.3,936,Gaming,24.000000000000004,4.199999999999999,8.975453575240127,Young Adult,0.06951219512195123,0.11345029239766082,2.5
15732,36,Male,Delhi,Apple,iOS,6.8,42.5,168.1,181,2.5,2703,1.1,0.0,144,Work,10.4,1.2,18.641379310344828,Adult,0.03756906077348066,0.20833333333333334,2.8016666666666667
15733,43,Other,Hyderabad,Apple,iOS,3.5,22.8,76.3,30,5.6,4754,2.5,2.8,696,Gaming,14.399999999999999,3.633333333333333,6.820659971305595,Adult,0.11666666666666667,0.21714285714285714,1.2716666666666667
15734,17,Male,Mumbai,Nokia,Android,7.5,34.9,134.4,181,3.7,5702,3.4,2.4,151,Education,17.0,3.1666666666666665,37.51315789473684,Teen,0.04143646408839779,0.15511111111111112,2.24
15735,51,Other,Jaipur,Motorola,Android,5.5,43.7,262.0,54,4.1,1509,2.3,0.6,1059,Education,12.499999999999998,2.3333333333333335,1.4235849056603773,Middle Aged,0.10185185185185185,0.2648484848484849,4.366666666666666
15736,60,Other,Delhi,Xiaomi,Android,11.7,24.2,67.4,10,3.6,709,5.3,1.5,545,Entertainment,22.099999999999998,3.466666666666667,1.2985347985347986,Middle Aged,1.17,0.06894586894586895,1.1233333333333335
15737,24,Female,Ahmedabad,Nokia,iOS,3.5,22.2,129.8,88,3.4,4461,1.4,3.1,447,Gaming,11.4,2.6333333333333333,9.957589285714286,Young Adult,0.03977272727272727,0.2114285714285714,2.1633333333333336
15738,20,Female,Chennai,Nokia,iOS,9.8,36.8,293.1,127,5.2,1877,6.1,3.8,686,Social Media,24.900000000000002,5.033333333333332,2.7321688500727803,Young Adult,0.07716535433070866,0.12517006802721087,4.885000000000001
15739,35,Female,Kolkata,Realme,Android,5.1,46.9,81.5,102,2.1,944,2.3,4.0,686,Gaming,13.5,2.8000000000000003,1.3740902474526928,Adult,0.049999999999999996,0.30653594771241827,1.3583333333333334
15740,51,Other,Bangalore,OnePlus,iOS,9.6,41.7,120.0,147,4.3,2685,0.8,0.1,871,Entertainment,14.799999999999999,1.7333333333333334,3.0791284403669725,Middle Aged,0.06530612244897958,0.14479166666666668,2.0
15741,45,Male,Ahmedabad,Apple,iOS,10.4,1.9,297.9,51,5.0,4098,2.7,4.9,146,Gaming,23.0,4.2,27.877551020408163,Adult,0.20392156862745098,0.00608974358974359,4.965
15742,48,Male,Jaipur,Apple,Android,2.9,42.6,110.0,50,0.7,8207,0.6,0.3,1059,Work,4.499999999999999,0.5333333333333333,7.742452830188679,Middle Aged,0.057999999999999996,0.48965517241379314,1.8333333333333333
15743,33,Other,Chennai,Nokia,Android,3.3,22.9,208.8,193,2.0,396,6.5,5.0,1662,Education,16.8,4.5,0.238123872519543,Adult,0.01709844559585492,0.2313131313131313,3.48
15744,21,Female,Mumbai,OnePlus,Android,2.5,44.1,296.4,97,3.3,2600,4.7,2.8,517,Work,13.3,3.6,5.019305019305019,Young Adult,0.02577319587628866,0.588,4.9399999999999995
15745,20,Other,Kolkata,Realme,Android,7.3,22.8,249.2,195,5.2,2817,3.7,0.9,273,Education,17.099999999999998,3.266666666666667,10.281021897810218,Young Adult,0.03743589743589743,0.10410958904109589,4.153333333333333
15746,19,Other,Bangalore,Nokia,Android,3.7,29.7,31.3,59,3.9,7909,7.5,1.7,376,Work,16.8,4.366666666666666,20.978779840848805,Young Adult,0.06271186440677966,0.26756756756756755,0.5216666666666667
15747,35,Female,Jaipur,Samsung,iOS,4.8,34.8,79.1,59,2.9,683,7.3,3.2,1678,Entertainment,18.2,4.466666666666667,0.406789755807028,Adult,0.08135593220338982,0.24166666666666664,1.3183333333333331
15748,59,Male,Pune,Oppo,iOS,1.9,48.8,108.8,141,4.8,439,3.9,0.4,893,Gaming,11.0,3.033333333333333,0.49105145413870244,Middle Aged,0.013475177304964538,0.856140350877193,1.8133333333333332
15749,45,Female,Lucknow,Nokia,Android,7.9,6.8,285.4,80,2.8,3873,3.3,1.7,1605,Work,15.7,2.6,2.411581569115816,Adult,0.09875,0.028691983122362867,4.756666666666666
15750,20,Other,Chennai,Realme,Android,4.6,39.8,87.3,61,0.7,9911,2.4,2.4,142,Entertainment,10.1,1.8333333333333333,69.3076923076923,Young Adult,0.07540983606557376,0.28840579710144926,1.4549999999999998
15751,57,Female,Lucknow,Google Pixel,Android,10.2,27.8,209.5,65,3.9,2877,5.3,5.0,892,Entertainment,24.4,4.733333333333333,3.221724524076148,Middle Aged,0.15692307692307692,0.09084967320261438,3.4916666666666667
15752,59,Female,Mumbai,Xiaomi,Android,6.0,30.8,248.1,37,1.6,5240,2.2,1.0,140,Work,10.8,1.6000000000000003,37.163120567375884,Middle Aged,0.16216216216216217,0.1711111111111111,4.135
15753,34,Male,Mumbai,Vivo,iOS,2.9,46.1,191.3,93,1.1,7251,3.9,1.3,304,Entertainment,9.200000000000001,2.1,23.77377049180328,Adult,0.03118279569892473,0.5298850574712644,3.1883333333333335
